"Country";"Dates";"TotalCases";"DailyNewCases";"ActiveCases";"TotalDeaths";"DailyNewDeaths";"created_at"
"Myanmar";"2020-04-07";22;0;21;1;0;"2020-05-09 12:51:23"
"Myanmar";"2020-04-08";22;0;19;3;2;"2020-05-09 12:51:23"
"Myanmar";"2020-04-09";23;1;18;3;0;"2020-05-09 12:51:23"
"Myanmar";"2020-04-10";27;4;22;3;0;"2020-05-09 12:51:23"
"Myanmar";"2020-04-11";38;11;33;3;0;"2020-05-09 12:51:23"
"Myanmar";"2020-04-12";41;3;35;4;1;"2020-05-09 12:51:23"
"Myanmar";"2020-04-13";62;21;56;4;0;"2020-05-09 12:51:23"
"Myanmar";"2020-04-14";63;1;57;4;0;"2020-05-09 12:51:23"
"Myanmar";"2020-04-15";74;11;68;4;0;"2020-05-09 12:51:23"
"Myanmar";"2020-04-16";85;11;79;4;0;"2020-05-09 12:51:23"
"Myanmar";"2020-04-17";88;3;79;4;0;"2020-05-09 12:51:23"
"Myanmar";"2020-04-18";98;10;88;5;1;"2020-05-09 12:51:23"
"Myanmar";"2020-04-19";111;13;99;5;0;"2020-05-09 12:51:23"
"Myanmar";"2020-04-20";119;8;107;5;0;"2020-05-09 12:51:23"
"Myanmar";"2020-04-21";121;2;109;5;0;"2020-05-09 12:51:23"
"Myanmar";"2020-04-22";123;2;111;5;0;"2020-05-09 12:51:23"
"Myanmar";"2020-04-23";132;9;118;5;0;"2020-05-09 12:51:23"
"Myanmar";"2020-04-24";144;12;130;5;0;"2020-05-09 12:51:23"
"Myanmar";"2020-04-25";144;0;129;5;0;"2020-05-09 12:51:23"
"Myanmar";"2020-04-26";146;2;131;5;0;"2020-05-09 12:51:23"
"Myanmar";"2020-04-27";146;0;125;5;0;"2020-05-09 12:51:23"
"Myanmar";"2020-04-28";150;4;129;5;0;"2020-05-09 12:51:23"
"Myanmar";"2020-04-29";150;0;117;6;1;"2020-05-09 12:51:23"
"Myanmar";"2020-04-30";150;0;117;6;0;"2020-05-09 12:51:23"
"Myanmar";"2020-05-01";151;1;114;6;0;"2020-05-09 12:51:23"
"Myanmar";"2020-05-02";151;0;108;6;0;"2020-05-09 12:51:23"
"Myanmar";"2020-05-03";155;4;106;6;0;"2020-05-09 12:51:23"
"Myanmar";"2020-05-04";161;6;106;6;0;"2020-05-09 12:51:23"
"Myanmar";"2020-05-05";161;0;106;6;0;"2020-05-09 12:51:23"
"Myanmar";"2020-05-06";161;0;105;6;0;"2020-05-09 12:51:23"
"Myanmar";"2020-05-07";176;15;108;6;0;"2020-05-09 12:51:23"
"Myanmar";"2020-05-08";177;1;104;6;0;"2020-05-09 12:51:23"
"Libya";"2020-02-15";0;0;0;0;0;"2020-05-09 12:51:23"
"Libya";"2020-02-16";0;0;0;0;0;"2020-05-09 12:51:23"
"Libya";"2020-02-17";0;0;0;0;0;"2020-05-09 12:51:23"
"Libya";"2020-02-18";0;0;0;0;0;"2020-05-09 12:51:23"
"Libya";"2020-02-19";0;0;0;0;0;"2020-05-09 12:51:23"
"Libya";"2020-02-20";0;0;0;0;0;"2020-05-09 12:51:23"
"Libya";"2020-02-21";0;0;0;0;0;"2020-05-09 12:51:23"
"Libya";"2020-02-22";0;0;0;0;0;"2020-05-09 12:51:23"
"Libya";"2020-02-23";0;0;0;0;0;"2020-05-09 12:51:23"
"Libya";"2020-02-24";0;0;0;0;0;"2020-05-09 12:51:23"
"Libya";"2020-02-25";0;0;0;0;0;"2020-05-09 12:51:23"
"Libya";"2020-02-26";0;0;0;0;0;"2020-05-09 12:51:23"
"Libya";"2020-02-27";0;0;0;0;0;"2020-05-09 12:51:23"
"Libya";"2020-02-28";0;0;0;0;0;"2020-05-09 12:51:23"
"Libya";"2020-02-29";0;0;0;0;0;"2020-05-09 12:51:23"
"Libya";"2020-03-01";0;0;0;0;0;"2020-05-09 12:51:23"
"Libya";"2020-03-02";0;0;0;0;0;"2020-05-09 12:51:23"
"Libya";"2020-03-03";0;0;0;0;0;"2020-05-09 12:51:23"
"Libya";"2020-03-04";0;0;0;0;0;"2020-05-09 12:51:23"
"Libya";"2020-03-05";0;0;0;0;0;"2020-05-09 12:51:23"
"Libya";"2020-03-06";0;0;0;0;0;"2020-05-09 12:51:23"
"Libya";"2020-03-07";0;0;0;0;0;"2020-05-09 12:51:23"
"Libya";"2020-03-08";0;0;0;0;0;"2020-05-09 12:51:23"
"Libya";"2020-03-09";0;0;0;0;0;"2020-05-09 12:51:23"
"Libya";"2020-03-10";0;0;0;0;0;"2020-05-09 12:51:23"
"Libya";"2020-03-11";0;0;0;0;0;"2020-05-09 12:51:23"
"Libya";"2020-03-12";0;0;0;0;0;"2020-05-09 12:51:23"
"Libya";"2020-03-13";0;0;0;0;0;"2020-05-09 12:51:23"
"Libya";"2020-03-14";0;0;0;0;0;"2020-05-09 12:51:23"
"Libya";"2020-03-15";0;0;0;0;0;"2020-05-09 12:51:23"
"Libya";"2020-03-16";0;0;0;0;0;"2020-05-09 12:51:23"
"Libya";"2020-03-17";0;0;0;0;0;"2020-05-09 12:51:23"
"Libya";"2020-03-18";0;0;0;0;0;"2020-05-09 12:51:23"
"Libya";"2020-03-19";0;0;0;0;0;"2020-05-09 12:51:23"
"Libya";"2020-03-20";0;0;0;0;0;"2020-05-09 12:51:23"
"Libya";"2020-03-21";0;0;0;0;0;"2020-05-09 12:51:23"
"Libya";"2020-03-22";0;0;0;0;0;"2020-05-09 12:51:23"
"Libya";"2020-03-23";0;0;0;0;0;"2020-05-09 12:51:23"
"Libya";"2020-03-24";1;0;1;0;0;"2020-05-09 12:51:23"
"Libya";"2020-03-25";1;0;1;0;0;"2020-05-09 12:51:23"
"Libya";"2020-03-26";1;0;1;0;0;"2020-05-09 12:51:23"
"Libya";"2020-03-27";1;0;1;0;0;"2020-05-09 12:51:23"
"Libya";"2020-03-28";3;2;3;0;0;"2020-05-09 12:51:23"
"Libya";"2020-03-29";8;5;8;0;0;"2020-05-09 12:51:23"
"Libya";"2020-03-30";8;0;8;0;0;"2020-05-09 12:51:23"
"Libya";"2020-03-31";10;2;9;0;0;"2020-05-09 12:51:23"
"Libya";"2020-04-01";10;0;10;0;0;"2020-05-09 12:51:23"
"Libya";"2020-04-02";11;1;10;1;0;"2020-05-09 12:51:23"
"Libya";"2020-04-03";17;6;16;1;0;"2020-05-09 12:51:23"
"Libya";"2020-04-04";18;1;17;1;0;"2020-05-09 12:51:23"
"Libya";"2020-04-05";18;0;17;1;0;"2020-05-09 12:51:23"
"Libya";"2020-04-06";19;1;17;1;0;"2020-05-09 12:51:23"
"Libya";"2020-04-07";20;1;18;1;0;"2020-05-09 12:51:23"
"Libya";"2020-04-08";21;1;12;1;0;"2020-05-09 12:51:23"
"Libya";"2020-04-09";24;3;15;1;0;"2020-05-09 12:51:23"
"Libya";"2020-04-10";24;0;15;1;0;"2020-05-09 12:51:23"
"Libya";"2020-04-11";25;1;16;1;0;"2020-05-09 12:51:23"
"Libya";"2020-04-12";25;0;15;1;0;"2020-05-09 12:51:23"
"Libya";"2020-04-13";26;1;16;1;0;"2020-05-09 12:51:23"
"Libya";"2020-04-14";35;9;25;1;0;"2020-05-09 12:51:23"
"Libya";"2020-04-15";48;13;36;1;0;"2020-05-09 12:51:23"
"Libya";"2020-04-16";49;1;37;1;0;"2020-05-09 12:51:23"
"Libya";"2020-04-17";49;0;37;1;0;"2020-05-09 12:51:23"
"Libya";"2020-04-18";49;0;37;1;0;"2020-05-09 12:51:23"
"Libya";"2020-04-19";51;2;39;1;0;"2020-05-09 12:51:23"
"Libya";"2020-04-20";51;0;35;1;0;"2020-05-09 12:51:23"
"Libya";"2020-04-21";59;8;43;1;0;"2020-05-09 12:51:23"
"Libya";"2020-04-22";60;1;44;1;0;"2020-05-09 12:51:23"
"Libya";"2020-04-23";60;0;43;2;1;"2020-05-09 12:51:23"
"Libya";"2020-04-24";61;1;41;2;0;"2020-05-09 12:51:23"
"Libya";"2020-04-25";61;0;41;2;0;"2020-05-09 12:51:23"
"Libya";"2020-04-26";61;0;41;2;0;"2020-05-09 12:51:23"
"Libya";"2020-04-27";61;0;41;2;0;"2020-05-09 12:51:23"
"Libya";"2020-04-28";61;0;41;2;0;"2020-05-09 12:51:23"
"Libya";"2020-04-29";61;0;41;2;0;"2020-05-09 12:51:23"
"Libya";"2020-04-30";61;0;40;3;1;"2020-05-09 12:51:23"
"Libya";"2020-05-01";63;2;42;3;0;"2020-05-09 12:51:23"
"Libya";"2020-05-02";63;0;38;3;0;"2020-05-09 12:51:23"
"Libya";"2020-05-03";63;0;38;3;0;"2020-05-09 12:51:23"
"Libya";"2020-05-04";63;0;37;3;0;"2020-05-09 12:51:23"
"Libya";"2020-05-05";63;0;37;3;0;"2020-05-09 12:51:23"
"Libya";"2020-05-06";64;1;37;3;0;"2020-05-09 12:51:23"
"Libya";"2020-05-07";64;0;37;3;0;"2020-05-09 12:51:23"
"Libya";"2020-05-08";64;0;37;3;0;"2020-05-09 12:51:23"
"Syria";"2020-02-15";0;0;0;0;0;"2020-05-09 12:51:23"
"Syria";"2020-02-16";0;0;0;0;0;"2020-05-09 12:51:23"
"Syria";"2020-02-17";0;0;0;0;0;"2020-05-09 12:51:23"
"Syria";"2020-02-18";0;0;0;0;0;"2020-05-09 12:51:23"
"Syria";"2020-02-19";0;0;0;0;0;"2020-05-09 12:51:23"
"Syria";"2020-02-20";0;0;0;0;0;"2020-05-09 12:51:23"
"Syria";"2020-02-21";0;0;0;0;0;"2020-05-09 12:51:23"
"Syria";"2020-02-22";0;0;0;0;0;"2020-05-09 12:51:23"
"Syria";"2020-02-23";0;0;0;0;0;"2020-05-09 12:51:23"
"Syria";"2020-02-24";0;0;0;0;0;"2020-05-09 12:51:23"
"Syria";"2020-02-25";0;0;0;0;0;"2020-05-09 12:51:23"
"Syria";"2020-02-26";0;0;0;0;0;"2020-05-09 12:51:23"
"Syria";"2020-02-27";0;0;0;0;0;"2020-05-09 12:51:23"
"Syria";"2020-02-28";0;0;0;0;0;"2020-05-09 12:51:23"
"Syria";"2020-02-29";0;0;0;0;0;"2020-05-09 12:51:23"
"Syria";"2020-03-01";0;0;0;0;0;"2020-05-09 12:51:23"
"Syria";"2020-03-02";0;0;0;0;0;"2020-05-09 12:51:23"
"Syria";"2020-03-03";0;0;0;0;0;"2020-05-09 12:51:23"
"Syria";"2020-03-04";0;0;0;0;0;"2020-05-09 12:51:23"
"Syria";"2020-03-05";0;0;0;0;0;"2020-05-09 12:51:23"
"Syria";"2020-03-06";0;0;0;0;0;"2020-05-09 12:51:23"
"Syria";"2020-03-07";0;0;0;0;0;"2020-05-09 12:51:23"
"Syria";"2020-03-08";0;0;0;0;0;"2020-05-09 12:51:23"
"Syria";"2020-03-09";0;0;0;0;0;"2020-05-09 12:51:23"
"Syria";"2020-03-10";0;0;0;0;0;"2020-05-09 12:51:23"
"Syria";"2020-03-11";0;0;0;0;0;"2020-05-09 12:51:23"
"Syria";"2020-03-12";0;0;0;0;0;"2020-05-09 12:51:23"
"Syria";"2020-03-13";0;0;0;0;0;"2020-05-09 12:51:23"
"Syria";"2020-03-14";0;0;0;0;0;"2020-05-09 12:51:23"
"Syria";"2020-03-15";0;0;0;0;0;"2020-05-09 12:51:23"
"Syria";"2020-03-16";0;0;0;0;0;"2020-05-09 12:51:23"
"Syria";"2020-03-17";0;0;0;0;0;"2020-05-09 12:51:23"
"Syria";"2020-03-18";0;0;0;0;0;"2020-05-09 12:51:23"
"Syria";"2020-03-19";0;0;0;0;0;"2020-05-09 12:51:23"
"Syria";"2020-03-20";0;0;0;0;0;"2020-05-09 12:51:23"
"Syria";"2020-03-21";0;0;0;0;0;"2020-05-09 12:51:23"
"Syria";"2020-03-22";1;0;1;0;0;"2020-05-09 12:51:23"
"Syria";"2020-03-23";1;0;1;0;0;"2020-05-09 12:51:23"
"Syria";"2020-03-24";1;0;1;0;0;"2020-05-09 12:51:23"
"Syria";"2020-03-25";5;4;5;0;0;"2020-05-09 12:51:23"
"Syria";"2020-03-26";5;0;5;0;0;"2020-05-09 12:51:23"
"Syria";"2020-03-27";5;0;5;0;0;"2020-05-09 12:51:23"
"Syria";"2020-03-28";5;0;5;0;0;"2020-05-09 12:51:23"
"Syria";"2020-03-29";9;4;8;1;0;"2020-05-09 12:51:23"
"Syria";"2020-03-30";10;1;8;2;1;"2020-05-09 12:51:23"
"Syria";"2020-03-31";10;0;8;2;0;"2020-05-09 12:51:23"
"Syria";"2020-04-01";10;0;8;2;0;"2020-05-09 12:51:23"
"Syria";"2020-04-02";16;6;14;2;0;"2020-05-09 12:51:23"
"Syria";"2020-04-03";16;0;14;2;0;"2020-05-09 12:51:23"
"Syria";"2020-04-04";16;0;12;2;0;"2020-05-09 12:51:23"
"Syria";"2020-04-05";19;3;15;2;0;"2020-05-09 12:51:23"
"Syria";"2020-04-06";19;0;15;2;0;"2020-05-09 12:51:23"
"Syria";"2020-04-07";19;0;14;2;0;"2020-05-09 12:51:23"
"Syria";"2020-04-08";19;0;13;2;0;"2020-05-09 12:51:23"
"Syria";"2020-04-09";19;0;13;2;0;"2020-05-09 12:51:23"
"Syria";"2020-04-10";19;0;13;2;0;"2020-05-09 12:51:23"
"Syria";"2020-04-11";25;6;18;2;0;"2020-05-09 12:51:23"
"Syria";"2020-04-12";25;0;18;2;0;"2020-05-09 12:51:23"
"Syria";"2020-04-13";25;0;18;2;0;"2020-05-09 12:51:23"
"Syria";"2020-04-14";29;4;22;2;0;"2020-05-09 12:51:23"
"Syria";"2020-04-15";33;4;26;2;0;"2020-05-09 12:51:23"
"Syria";"2020-04-16";33;0;26;2;0;"2020-05-09 12:51:23"
"Syria";"2020-04-17";38;5;31;2;0;"2020-05-09 12:51:23"
"Syria";"2020-04-18";38;0;31;2;0;"2020-05-09 12:51:23"
"Syria";"2020-04-19";39;1;31;3;1;"2020-05-09 12:51:23"
"Syria";"2020-04-20";39;0;31;3;0;"2020-05-09 12:51:23"
"Syria";"2020-04-21";42;3;33;3;0;"2020-05-09 12:51:23"
"Syria";"2020-04-22";42;0;33;3;0;"2020-05-09 12:51:23"
"Syria";"2020-04-23";42;0;33;3;0;"2020-05-09 12:51:23"
"Syria";"2020-04-24";42;0;33;3;0;"2020-05-09 12:51:23"
"Syria";"2020-04-25";42;0;28;3;0;"2020-05-09 12:51:23"
"Syria";"2020-04-26";43;1;26;3;0;"2020-05-09 12:51:23"
"Syria";"2020-04-27";43;0;21;3;0;"2020-05-09 12:51:23"
"Syria";"2020-04-28";43;0;19;3;0;"2020-05-09 12:51:23"
"Syria";"2020-04-29";43;0;19;3;0;"2020-05-09 12:51:23"
"Syria";"2020-04-30";43;0;19;3;0;"2020-05-09 12:51:23"
"Syria";"2020-05-01";44;1;14;3;0;"2020-05-09 12:51:23"
"Syria";"2020-05-02";44;0;14;3;0;"2020-05-09 12:51:23"
"Syria";"2020-05-03";44;0;14;3;0;"2020-05-09 12:51:23"
"Syria";"2020-05-04";44;0;14;3;0;"2020-05-09 12:51:23"
"Syria";"2020-05-05";44;0;14;3;0;"2020-05-09 12:51:23"
"Syria";"2020-05-06";45;1;15;3;0;"2020-05-09 12:51:23"
"Syria";"2020-05-07";45;0;15;3;0;"2020-05-09 12:51:23"
"Syria";"2020-05-08";47;2;15;3;0;"2020-05-09 12:51:23"
"Maldives";"2020-02-15";0;0;0;0;0;"2020-05-09 12:51:24"
"Maldives";"2020-02-16";0;0;0;0;0;"2020-05-09 12:51:24"
"Maldives";"2020-02-17";0;0;0;0;0;"2020-05-09 12:51:24"
"Maldives";"2020-02-18";0;0;0;0;0;"2020-05-09 12:51:24"
"Maldives";"2020-02-19";0;0;0;0;0;"2020-05-09 12:51:24"
"Maldives";"2020-02-20";0;0;0;0;0;"2020-05-09 12:51:24"
"Maldives";"2020-02-21";0;0;0;0;0;"2020-05-09 12:51:24"
"Maldives";"2020-02-22";0;0;0;0;0;"2020-05-09 12:51:24"
"Maldives";"2020-02-23";0;0;0;0;0;"2020-05-09 12:51:24"
"Maldives";"2020-02-24";0;0;0;0;0;"2020-05-09 12:51:24"
"Maldives";"2020-02-25";0;0;0;0;0;"2020-05-09 12:51:24"
"Maldives";"2020-02-26";0;0;0;0;0;"2020-05-09 12:51:24"
"Maldives";"2020-02-27";0;0;0;0;0;"2020-05-09 12:51:24"
"Maldives";"2020-02-28";0;0;0;0;0;"2020-05-09 12:51:24"
"Maldives";"2020-02-29";0;0;0;0;0;"2020-05-09 12:51:24"
"Maldives";"2020-03-01";0;0;0;0;0;"2020-05-09 12:51:24"
"Maldives";"2020-03-02";0;0;0;0;0;"2020-05-09 12:51:24"
"Maldives";"2020-03-03";0;0;0;0;0;"2020-05-09 12:51:24"
"Maldives";"2020-03-04";0;0;0;0;0;"2020-05-09 12:51:24"
"Maldives";"2020-03-05";0;0;0;0;0;"2020-05-09 12:51:24"
"Maldives";"2020-03-06";0;0;0;0;0;"2020-05-09 12:51:24"
"Maldives";"2020-03-07";2;0;2;0;0;"2020-05-09 12:51:24"
"Maldives";"2020-03-08";4;2;4;0;0;"2020-05-09 12:51:24"
"Maldives";"2020-03-09";6;2;6;0;0;"2020-05-09 12:51:24"
"Maldives";"2020-03-10";6;0;6;0;0;"2020-05-09 12:51:24"
"Maldives";"2020-03-11";8;2;8;0;0;"2020-05-09 12:51:24"
"Maldives";"2020-03-12";8;0;8;0;0;"2020-05-09 12:51:24"
"Maldives";"2020-03-13";9;1;9;0;0;"2020-05-09 12:51:24"
"Maldives";"2020-03-14";10;1;10;0;0;"2020-05-09 12:51:24"
"Maldives";"2020-03-15";13;3;13;0;0;"2020-05-09 12:51:24"
"Maldives";"2020-03-16";13;0;13;0;0;"2020-05-09 12:51:24"
"Maldives";"2020-03-17";13;0;13;0;0;"2020-05-09 12:51:24"
"Maldives";"2020-03-18";13;0;13;0;0;"2020-05-09 12:51:24"
"Maldives";"2020-03-19";13;0;13;0;0;"2020-05-09 12:51:24"
"Maldives";"2020-03-20";13;0;11;0;0;"2020-05-09 12:51:24"
"Maldives";"2020-03-21";13;0;10;0;0;"2020-05-09 12:51:24"
"Maldives";"2020-03-22";13;0;10;0;0;"2020-05-09 12:51:24"
"Maldives";"2020-03-23";13;0;8;0;0;"2020-05-09 12:51:24"
"Maldives";"2020-03-24";13;0;8;0;0;"2020-05-09 12:51:24"
"Maldives";"2020-03-25";13;0;5;0;0;"2020-05-09 12:51:24"
"Maldives";"2020-03-26";13;0;5;0;0;"2020-05-09 12:51:24"
"Maldives";"2020-03-27";16;3;7;0;0;"2020-05-09 12:51:24"
"Maldives";"2020-03-28";16;0;7;0;0;"2020-05-09 12:51:24"
"Maldives";"2020-03-29";17;1;4;0;0;"2020-05-09 12:51:24"
"Maldives";"2020-03-30";17;0;4;0;0;"2020-05-09 12:51:24"
"Maldives";"2020-03-31";18;1;5;0;0;"2020-05-09 12:51:24"
"Maldives";"2020-04-01";19;1;6;0;0;"2020-05-09 12:51:24"
"Maldives";"2020-04-02";19;0;6;0;0;"2020-05-09 12:51:24"
"Maldives";"2020-04-03";19;0;6;0;0;"2020-05-09 12:51:24"
"Maldives";"2020-04-04";19;0;6;0;0;"2020-05-09 12:51:24"
"Maldives";"2020-04-05";19;0;6;0;0;"2020-05-09 12:51:24"
"Maldives";"2020-04-06";19;0;6;0;0;"2020-05-09 12:51:24"
"Maldives";"2020-04-07";19;0;6;0;0;"2020-05-09 12:51:24"
"Maldives";"2020-04-08";19;0;6;0;0;"2020-05-09 12:51:24"
"Maldives";"2020-04-09";19;0;6;0;0;"2020-05-09 12:51:24"
"Maldives";"2020-04-10";19;0;6;0;0;"2020-05-09 12:51:24"
"Maldives";"2020-04-11";19;0;6;0;0;"2020-05-09 12:51:24"
"Maldives";"2020-04-12";20;1;6;0;0;"2020-05-09 12:51:24"
"Maldives";"2020-04-13";20;0;6;0;0;"2020-05-09 12:51:24"
"Maldives";"2020-04-14";20;0;4;0;0;"2020-05-09 12:51:24"
"Maldives";"2020-04-15";22;2;6;0;0;"2020-05-09 12:51:24"
"Maldives";"2020-04-16";25;3;9;0;0;"2020-05-09 12:51:24"
"Maldives";"2020-04-17";29;4;13;0;0;"2020-05-09 12:51:24"
"Maldives";"2020-04-18";35;6;19;0;0;"2020-05-09 12:51:24"
"Maldives";"2020-04-19";52;17;36;0;0;"2020-05-09 12:51:24"
"Maldives";"2020-04-20";69;17;53;0;0;"2020-05-09 12:51:24"
"Maldives";"2020-04-21";86;17;70;0;0;"2020-05-09 12:51:24"
"Maldives";"2020-04-22";86;0;70;0;0;"2020-05-09 12:51:24"
"Maldives";"2020-04-23";108;22;92;0;0;"2020-05-09 12:51:24"
"Maldives";"2020-04-24";129;21;113;0;0;"2020-05-09 12:51:24"
"Maldives";"2020-04-25";177;48;160;0;0;"2020-05-09 12:51:24"
"Maldives";"2020-04-26";214;37;197;0;0;"2020-05-09 12:51:24"
"Maldives";"2020-04-27";226;12;209;0;0;"2020-05-09 12:51:24"
"Maldives";"2020-04-28";250;24;233;0;0;"2020-05-09 12:51:24"
"Maldives";"2020-04-29";278;28;260;1;0;"2020-05-09 12:51:24"
"Maldives";"2020-04-30";468;190;450;1;0;"2020-05-09 12:51:24"
"Maldives";"2020-05-01";491;23;473;1;0;"2020-05-09 12:51:24"
"Maldives";"2020-05-02";519;28;501;1;0;"2020-05-09 12:51:24"
"Maldives";"2020-05-03";527;8;509;1;0;"2020-05-09 12:51:24"
"Maldives";"2020-05-04";541;14;523;1;0;"2020-05-09 12:51:24"
"Maldives";"2020-05-05";573;32;552;1;0;"2020-05-09 12:51:24"
"Maldives";"2020-05-06";617;44;595;2;1;"2020-05-09 12:51:24"
"Maldives";"2020-05-07";648;31;625;3;1;"2020-05-09 12:51:24"
"Maldives";"2020-05-08";744;96;721;3;0;"2020-05-09 12:51:24"
"Angola";"2020-02-15";0;0;0;0;0;"2020-05-09 12:51:25"
"Angola";"2020-02-16";0;0;0;0;0;"2020-05-09 12:51:25"
"Angola";"2020-02-17";0;0;0;0;0;"2020-05-09 12:51:25"
"Angola";"2020-02-18";0;0;0;0;0;"2020-05-09 12:51:25"
"Angola";"2020-02-19";0;0;0;0;0;"2020-05-09 12:51:25"
"Angola";"2020-02-20";0;0;0;0;0;"2020-05-09 12:51:25"
"Angola";"2020-02-21";0;0;0;0;0;"2020-05-09 12:51:25"
"Angola";"2020-02-22";0;0;0;0;0;"2020-05-09 12:51:25"
"Angola";"2020-02-23";0;0;0;0;0;"2020-05-09 12:51:25"
"Angola";"2020-02-24";0;0;0;0;0;"2020-05-09 12:51:25"
"Angola";"2020-02-25";0;0;0;0;0;"2020-05-09 12:51:25"
"Angola";"2020-02-26";0;0;0;0;0;"2020-05-09 12:51:25"
"Angola";"2020-02-27";0;0;0;0;0;"2020-05-09 12:51:25"
"Angola";"2020-02-28";0;0;0;0;0;"2020-05-09 12:51:25"
"Angola";"2020-02-29";0;0;0;0;0;"2020-05-09 12:51:25"
"Angola";"2020-03-01";0;0;0;0;0;"2020-05-09 12:51:25"
"Angola";"2020-03-02";0;0;0;0;0;"2020-05-09 12:51:25"
"Angola";"2020-03-03";0;0;0;0;0;"2020-05-09 12:51:25"
"Angola";"2020-03-04";0;0;0;0;0;"2020-05-09 12:51:25"
"Angola";"2020-03-05";0;0;0;0;0;"2020-05-09 12:51:25"
"Angola";"2020-03-06";0;0;0;0;0;"2020-05-09 12:51:25"
"Angola";"2020-03-07";0;0;0;0;0;"2020-05-09 12:51:25"
"Angola";"2020-03-08";0;0;0;0;0;"2020-05-09 12:51:25"
"Angola";"2020-03-09";0;0;0;0;0;"2020-05-09 12:51:25"
"Angola";"2020-03-10";0;0;0;0;0;"2020-05-09 12:51:25"
"Angola";"2020-03-11";0;0;0;0;0;"2020-05-09 12:51:25"
"Angola";"2020-03-12";0;0;0;0;0;"2020-05-09 12:51:25"
"Angola";"2020-03-13";0;0;0;0;0;"2020-05-09 12:51:25"
"Angola";"2020-03-14";0;0;0;0;0;"2020-05-09 12:51:25"
"Angola";"2020-03-15";0;0;0;0;0;"2020-05-09 12:51:25"
"Angola";"2020-03-16";0;0;0;0;0;"2020-05-09 12:51:25"
"Angola";"2020-03-17";0;0;0;0;0;"2020-05-09 12:51:25"
"Angola";"2020-03-18";0;0;0;0;0;"2020-05-09 12:51:25"
"Angola";"2020-03-19";0;0;0;0;0;"2020-05-09 12:51:25"
"Angola";"2020-03-20";1;0;1;0;0;"2020-05-09 12:51:25"
"Angola";"2020-03-21";2;1;2;0;0;"2020-05-09 12:51:25"
"Angola";"2020-03-22";2;0;2;0;0;"2020-05-09 12:51:25"
"Angola";"2020-03-23";3;1;3;0;0;"2020-05-09 12:51:25"
"Angola";"2020-03-24";3;0;3;0;0;"2020-05-09 12:51:25"
"Angola";"2020-03-25";3;0;3;0;0;"2020-05-09 12:51:25"
"Angola";"2020-03-26";4;1;4;0;0;"2020-05-09 12:51:25"
"Angola";"2020-03-27";4;0;4;0;0;"2020-05-09 12:51:25"
"Angola";"2020-03-28";5;1;5;0;0;"2020-05-09 12:51:25"
"Angola";"2020-03-29";7;2;5;2;0;"2020-05-09 12:51:25"
"Angola";"2020-03-30";7;0;4;2;0;"2020-05-09 12:51:25"
"Angola";"2020-03-31";7;0;4;2;0;"2020-05-09 12:51:25"
"Angola";"2020-04-01";8;1;5;2;0;"2020-05-09 12:51:25"
"Angola";"2020-04-02";8;0;5;2;0;"2020-05-09 12:51:25"
"Angola";"2020-04-03";8;0;5;2;0;"2020-05-09 12:51:25"
"Angola";"2020-04-04";10;2;6;2;0;"2020-05-09 12:51:25"
"Angola";"2020-04-05";14;4;10;2;0;"2020-05-09 12:51:25"
"Angola";"2020-04-06";16;2;12;2;0;"2020-05-09 12:51:25"
"Angola";"2020-04-07";17;1;13;2;0;"2020-05-09 12:51:25"
"Angola";"2020-04-08";19;2;15;2;0;"2020-05-09 12:51:25"
"Angola";"2020-04-09";19;0;15;2;0;"2020-05-09 12:51:25"
"Angola";"2020-04-10";19;0;15;2;0;"2020-05-09 12:51:25"
"Angola";"2020-04-11";19;0;13;2;0;"2020-05-09 12:51:25"
"Angola";"2020-04-12";19;0;13;2;0;"2020-05-09 12:51:25"
"Angola";"2020-04-13";19;0;13;2;0;"2020-05-09 12:51:25"
"Angola";"2020-04-14";19;0;12;2;0;"2020-05-09 12:51:25"
"Angola";"2020-04-15";19;0;12;2;0;"2020-05-09 12:51:25"
"Angola";"2020-04-16";19;0;12;2;0;"2020-05-09 12:51:25"
"Angola";"2020-04-17";19;0;12;2;0;"2020-05-09 12:51:25"
"Angola";"2020-04-18";24;5;16;2;0;"2020-05-09 12:51:25"
"Angola";"2020-04-19";24;0;16;2;0;"2020-05-09 12:51:25"
"Angola";"2020-04-20";24;0;16;2;0;"2020-05-09 12:51:25"
"Angola";"2020-04-21";24;0;16;2;0;"2020-05-09 12:51:25"
"Angola";"2020-04-22";25;1;17;2;0;"2020-05-09 12:51:25"
"Angola";"2020-04-23";25;0;17;2;0;"2020-05-09 12:51:25"
"Angola";"2020-04-24";25;0;17;2;0;"2020-05-09 12:51:25"
"Angola";"2020-04-25";25;0;17;2;0;"2020-05-09 12:51:25"
"Angola";"2020-04-26";26;1;18;2;0;"2020-05-09 12:51:25"
"Angola";"2020-04-27";27;1;19;2;0;"2020-05-09 12:51:25"
"Angola";"2020-04-28";27;0;19;2;0;"2020-05-09 12:51:25"
"Angola";"2020-04-29";27;0;18;2;0;"2020-05-09 12:51:25"
"Angola";"2020-04-30";27;0;18;2;0;"2020-05-09 12:51:25"
"Angola";"2020-05-01";30;3;17;2;0;"2020-05-09 12:51:25"
"Angola";"2020-05-02";35;5;22;2;0;"2020-05-09 12:51:25"
